time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726398286087214300,0.97321435546875,-2.235456798261502,0.01792241027406503,0.8896240638812153,0.12150923937785997,0.4220153655325222,0.17363976617353952,-0.3300341059882449
1726398286097263400,0.983263427734375,-2.2290333878396518,0.02716960664137089,0.8875298470129548,0.10643550301020306,0.4256230553585045,0.17434897198240928,-0.3390675278817098
1726398286107311400,0.993311279296875,-2.223294214126045,0.03772300989232167,0.8853899644989461,0.08845381842231484,0.42917731622567323,0.17455228951036644,-0.348484091693358
1726398286117360400,1.0033603515625,-2.218724638736724,0.04919469695673018,0.8832648090200979,0.06845841308459583,0.4323757450536031,0.1745687718241885,-0.3585556388841519
1726398286127408400,1.013408447265625,-2.215622527546937,0.061091587226038385,0.8812020656889693,0.04758662562605367,0.43498719771621985,0.17474844000251785,-0.36947454851166905
1726398286137457400,1.02345751953125,-2.2139575440893813,0.07269960601726685,0.8792290195720783,0.02748054853537427,0.4368900763683352,0.17549379777030794,-0.3812941096592977
1726398286147505400,1.03350537109375,-2.2131347891847013,0.08314009860071635,0.8773104435233648,0.010242059454268185,0.4381719714335472,0.1772552363356693,-0.39398923722571744
1726398286157554400,1.043554443359375,-2.212168922897382,0.09219190390852731,0.875304773481786,-0.003471529572322727,0.4392102459204973,0.18010133663395542,-0.4074510896714629
1726398286167602200,1.053602294921875,-2.210130755285439,0.10050565203145327,0.8729835406408181,-0.014952676106542048,0.4405185532753823,0.1836892107874114,-0.42164784091258883
1726398286177651200,1.063651123046875,-2.2066813014699074,0.10916703194178243,0.8701483303125122,-0.026530341336369705,0.4424428534969305,0.18753321667535267,-0.436713580782224
1726398286187700200,1.0737001953125,-2.202454692999805,0.11904203125292888,0.866811106605335,-0.040422933780456465,0.4449239895690249,0.19107592769462536,-0.4524638559878029
1726398286197748200,1.083748291015625,-2.1985894325538347,0.13011026357122688,0.8631999142556516,-0.05709392336354999,0.44754383521619506,0.1940666369953274,-0.46844203211978835
1726398286207797200,1.09379736328125,-2.196026837600068,0.14133812349436822,0.8596631421769062,-0.07460780995157075,0.44973718158810333,0.1968231897172711,-0.4842370963265245
1726398286217845200,1.10384521484375,-2.195179671392225,0.15188825736148417,0.8564410239880802,-0.09122028904682507,0.45116810758832815,0.1997151873095162,-0.49967788852950035
1726398286227894300,1.113894287109375,-2.196176069838764,0.1618402154924994,0.8535716456045103,-0.1071787266617224,0.45181037927047885,0.20270838018892823,-0.514723770353391
1726398286237942300,1.1239423828125,-2.199021306401235,0.1716004087334083,0.8509776769116605,-0.12337539997535478,0.45175119899016747,0.20569700401806987,-0.529530848135467
1726398286247991300,1.1339912109375,-2.203649686944915,0.181567023514966,0.8485323624249838,-0.14060836939787283,0.45109983028705153,0.20865129786252007,-0.5443994663995437
1726398286258039300,1.144039306640625,-2.210071061039679,0.19241950922871084,0.846035306087927,-0.16037720224805105,0.4500146126857534,0.21138988884826906,-0.5596266054633956
1726398286268088300,1.15408837890625,-2.218035540454731,0.20463942494698611,0.8432518149521852,-0.1837452865038912,0.4487333579737517,0.21374601532260065,-0.5753643369900617
1726398286278136300,1.16413623046875,-2.227268611213465,0.21807720507540038,0.8400743916794902,-0.210319098225941,0.4473542859200537,0.21585043944899124,-0.5917043138780335
1726398286288185300,1.174185302734375,-2.23774855287014,0.2326059979837875,0.8364463633200728,-0.23985622058864056,0.44588728671531164,0.21779904638104572,-0.60868186401126
1726398286298233300,1.1842333984375,-2.249158487445827,0.248145289597148,0.8322367820832335,-0.2721365502542811,0.4444691517429613,0.2196658149577779,-0.6263774697950888
1726398286308282400,1.194282470703125,-2.260988709421409,0.26470582738923404,0.8272436588516687,-0.3070949662992227,0.4433345567014387,0.2214794251725735,-0.6449286001323273
1726398286318330400,1.204330322265625,-2.2726682795276987,0.2821528502773161,0.8213136022719538,-0.3443670300334899,0.44271032967631696,0.223251628903813,-0.6643444816892907
1726398286328379400,1.21437939453125,-2.2839297494293977,0.30015957968998513,0.8144734020670458,-0.38334070371240264,0.4426604415947361,0.22492004588126147,-0.6842865407565234
1726398286338428200,1.22442822265625,-2.2949307257360427,0.3184455826996512,0.8068963161042355,-0.4237547438545336,0.4430933637536243,0.22622788867330668,-0.7040200126130794
1726398286348476200,1.23447607421875,-2.3061696641388885,0.3368937973191823,0.798792787273924,-0.465811503507381,0.4438104203582247,0.22685876866811477,-0.7227641470427271
1726398286358525200,1.244525146484375,-2.3181708335165374,0.35528951388933017,0.7904162282368333,-0.5093512985761138,0.4445498042702027,0.22668707084251785,-0.739937893687022
1726398286368573200,1.2545732421875,-2.331042223613469,0.37329996900534673,0.7819836947626827,-0.5536122335699808,0.4451457253646974,0.22581836031055852,-0.7553153876818838
1726398286378622200,1.264622314453125,-2.344385933680407,0.39078757740827125,0.7735346259180045,-0.5980546739034998,0.4456578818104169,0.22431713542914564,-0.7689057814328067
1726398286388670200,1.274670166015625,-2.3577545288369284,0.4078655546739729,0.764931312438933,-0.642654440306207,0.44623773006159584,0.22225555837309133,-0.78105701225245
